application_id,member_id,joined_on,member_status,solde,opened_on,account_status,requested_amount,term_months,purpose,product_id,plafond_produit,seuil_caution,exceptionnel,tax_status,esg_exclusion,has_external_credits,external_proofs_ok,applied_at,ca,cmv,operating_costs,financial_income,personal_income,family_cost,existing_debt_service,fonds_propres,total_debt,total_assets,current_assets,current_liabilities,stock_moyen,resultat_net,preuve_revenu,preuve_charge,saisonnier,dependance,concurrence,valeur_garanties,has_snap,epargne_3m,epargne_6m,nb_mvt_90j,nb_solde_ok,nb_solde,nb_impaye,max_jours_past,max_jours_out,nb_grave,ext_epargne_6m,ext_mvt_90j,bic_incidents,signaux_pat,label_defaut,label_par30_futur
13158,14629,2024-08-16,actif,554903,2024-08-16,actif,645710,10,Fonds VOL-0014617,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6127847,3492872,1164290,7000,57000,77000,17000,1225569,490227,2757531,1103012,612784,523930,490227,N2,N2,False,False,2,0.0,1,160375,149948,0,1,1,1,40,40,1,125830,0,1,0,1,1
13159,14630,2025-07-10,actif,588106,2025-07-10,actif,653630,12,Fonds VOL-0014618,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6136038,3558902,1227207,8000,58000,78000,18000,1227207,490883,2761217,1104486,613603,533835,490883,N2,N2,False,False,3,0.0,1,126126,105221,3,0,1,1,24,24,1,0,0,0,0,1,0
13160,14631,2021-06-20,actif,586461,2021-06-20,actif,661550,12,Fonds VOL-0014619,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6144229,3625095,1290288,9000,59000,79000,19000,1228845,491538,2764903,1105961,614422,543764,491538,N3,N1,False,False,4,0.0,1,155129,144702,0,0,0,1,32,32,1,0,0,0,0,1,1
13161,14632,2025-10-14,actif,590857,2025-10-14,actif,669470,12,Intrants VOL-0014620,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6152420,2460968,738290,10000,60000,80000,20000,1230484,492193,2768589,1107435,615242,369145,492193,N1,N2,True,False,5,0.0,1,172899,125805,11,0,1,0,8,0,0,119220,36,0,0,0,0
13162,14633,2020-05-16,actif,551551,2020-05-16,actif,677390,12,Intrants VOL-0014621,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6160611,2525850,800879,11000,61000,81000,21000,1232122,492848,2772274,1108909,616061,378877,492848,N1,N1,True,False,6,0.0,1,76319,102559,0,2,2,0,0,0,0,0,0,0,0,0,0
13163,14634,2020-01-13,actif,531725,2020-01-13,actif,685310,12,Intrants VOL-0014622,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6168802,2590896,863632,12000,62000,82000,22000,1233760,493504,2775960,1110384,616880,388634,493504,N2,N2,True,False,7,0.0,1,126406,152646,0,1,1,0,0,0,0,0,0,0,0,0,0
13164,14635,2022-09-30,actif,679494,2022-09-30,actif,693230,12,Intrants VOL-0014623,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6176993,2656106,926548,13000,63000,83000,23000,1235398,494159,2779646,1111858,617699,398415,494159,N2,N2,True,False,8,0.0,1,113011,102584,0,2,2,0,0,0,0,122814,0,0,0,0,0
13165,14636,2023-03-07,actif,541431,2023-03-07,actif,701150,10,Intrants VOL-0014624,2,2500000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,6185184,2721480,989629,14000,64000,84000,24000,1237036,494814,2783332,1113333,618518,408222,494814,N3,N2,True,False,1,0.0,1,100537,90110,0,0,0,0,0,0,0,0,0,0,0,0,0
13166,14637,2024-10-17,actif,703364,2024-10-17,actif,709070,8,Intrants VOL-0014625,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6193375,2787018,1052873,15000,65000,85000,25000,1238675,495470,2787018,1114807,619337,418052,495470,N1,N1,True,True,2,0.0,1,160475,150048,0,0,1,0,16,0,0,0,0,0,0,0,0
13167,14638,2023-05-02,actif,575065,2023-05-02,actif,716990,8,Intrants VOL-0014626,2,2500000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,6201566,2852720,1116281,16000,66000,86000,26000,1240313,496125,2790704,1116281,620156,427908,496125,N1,N2,True,False,3,0.0,1,67365,81098,0,1,2,0,8,0,0,0,0,0,0,0,0
13168,14639,2022-05-31,actif,494929,2022-05-31,actif,724910,8,Intrants VOL-0014627,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6209757,2918585,1179853,17000,67000,87000,27000,1241951,496780,2794390,1117756,620975,437787,496780,N3,N1,True,False,4,0.0,1,144687,134260,0,1,1,0,0,0,0,102011,0,0,0,0,0
13169,14640,2026-01-22,actif,474473,2026-01-22,actif,732830,10,Intrants VOL-0014628,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6217948,2984615,1243589,18000,68000,88000,28000,1243589,497435,2798076,1119230,621794,447692,497435,N3,N1,True,False,5,0.0,1,111129,100702,10,0,0,0,0,0,0,0,0,0,0,0,0
13170,14641,2021-07-01,actif,651943,2021-07-01,actif,740750,12,Intrants VOL-0014629,2,2500000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,6226139,3050808,1307489,19000,69000,89000,29000,1245227,498091,2801762,1120705,622613,457621,498091,N1,N2,True,False,6,0.0,1,140132,129705,0,0,0,0,0,0,0,0,0,0,0,0,0
13171,14642,2019-04-25,actif,1123592,2019-04-25,actif,748670,12,Fonds VOL-0014630,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6234330,3117165,748119,20000,70000,20000,30000,1246866,498746,2805448,1122179,623433,467574,498746,N1,N1,False,False,7,0.0,1,125124,115678,0,1,1,0,0,0,0,99643,0,0,0,0,0
13172,14643,2019-06-22,actif,1914913,2019-06-22,actif,756590,8,Fonds VOL-0014631,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,6242521,3183685,811527,21000,71000,21000,31000,1248504,499401,2809134,1123653,624252,477552,499401,N2,N2,False,False,8,0.0,1,15653,62309,0,1,1,0,0,0,0,0,0,0,0,0,0
13173,14644,2020-03-22,actif,1373223,2020-03-22,actif,764510,10,Fonds VOL-0014632,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,6250712,3250370,875099,22000,72000,22000,32000,1250142,500056,2812820,1125128,625071,487555,500056,N2,N1,False,False,1,0.0,1,118957,99290,0,0,0,0,0,0,0,0,0,0,0,0,0
13174,14645,2020-01-07,actif,1109897,2020-01-07,actif,772430,8,Fonds VOL-0014633,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,6258903,3317218,938835,23000,73000,23000,33000,1251780,500712,2816506,1126602,625890,497582,500712,N2,N1,False,False,2,0.0,1,75778,102018,0,2,2,0,0,0,0,100336,0,0,0,0,0
13175,14646,2019-03-15,actif,1309326,2019-03-15,actif,780350,12,Fonds VOL-0014634,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6267094,3384230,1002735,24000,74000,24000,34000,1253418,501367,2820192,1128076,626709,507634,501367,N1,N2,False,True,3,0.0,1,51380,77620,0,1,1,0,0,0,0,0,0,0,0,0,0
13176,14647,2021-02-28,actif,1844160,2021-02-28,actif,788270,12,Fonds VOL-0014635,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6275285,3451406,1066798,25000,75000,25000,35000,1255057,502022,2823878,1129551,627528,517710,502022,N2,N1,False,False,4,0.0,1,130329,119902,23,0,0,0,0,0,0,0,0,0,0,0,0
13177,14648,2016-12-13,actif,1358510,2016-12-13,actif,796190,8,Fonds VOL-0014636,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6283476,3518746,1131025,26000,76000,26000,36000,1256695,502678,2827564,1131025,628347,527811,502678,N2,N1,False,False,5,0.0,1,88072,77645,0,0,0,0,0,0,0,0,0,0,0,0,0
13178,14649,2021-03-17,actif,1843253,2021-03-17,actif,804110,12,Fonds VOL-0014637,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,6291667,3586250,1195416,27000,77000,27000,37000,1258333,503333,2831250,1132500,629166,537937,503333,N1,N1,False,False,6,0.0,1,75123,89907,33,2,2,0,0,0,0,91753,0,0,0,0,0
13179,14650,2018-05-23,actif,1978546,2018-05-23,actif,812030,10,Fonds VOL-0014638,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,6299858,3653917,1259971,28000,78000,28000,38000,1259971,503988,2834936,1133974,629985,548087,503988,N2,N1,False,False,7,0.0,1,133002,122575,2,2,2,0,0,0,0,0,0,0,0,0,0
13180,14651,2019-04-29,actif,1652836,2019-04-29,actif,819950,10,Fonds VOL-0014639,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6308049,3721748,1324690,29000,79000,29000,39000,1261609,504643,2838622,1135448,630804,558262,504643,N3,N2,False,False,8,0.0,1,110677,136917,0,1,1,0,0,0,0,0,0,0,0,0,0
13181,14652,2021-03-02,actif,1790497,2021-03-02,actif,827870,10,Fonds VOL-0014640,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6316240,2526496,757948,0,80000,30000,0,1263248,505299,2842308,1136923,631624,378974,505299,N3,N2,False,False,1,0.0,1,138989,128562,47,0,0,0,0,0,0,90467,0,0,0,0,0
13182,14653,2018-03-14,actif,1867045,2018-03-14,actif,835790,10,Fonds VOL-0014641,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,6324431,2593016,822176,1000,81000,31000,1000,1264886,505954,2845993,1138397,632443,388952,505954,N1,N1,False,False,2,0.0,1,85700,105762,0,1,1,0,0,0,0,0,0,0,0,0,0
13183,14654,2016-09-30,actif,1474918,2016-09-30,actif,843710,12,Fonds VOL-0014642,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6332622,2659701,886567,2000,82000,32000,2000,1266524,506609,2849679,1139871,633262,398955,506609,N3,N1,False,False,3,0.0,1,135586,125159,0,2,2,0,0,0,0,0,0,0,0,0,0
13184,14655,2018-08-30,actif,1333348,2018-08-30,actif,851630,10,Fonds VOL-0014643,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6340813,2726549,951121,3000,83000,33000,3000,1268162,507265,2853365,1141346,634081,408982,507265,N3,N2,False,True,4,0.0,1,102028,91601,0,1,1,0,0,0,0,97861,0,0,0,0,0
13185,14656,2017-01-28,actif,1196871,2017-01-28,actif,859550,8,Fonds VOL-0014644,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6349004,2793561,1015840,4000,84000,34000,4000,1269800,507920,2857051,1142820,634900,419034,507920,N3,N2,False,False,5,0.0,1,106814,77215,0,1,1,0,0,0,0,0,0,0,0,0,0
13186,14657,2016-09-21,actif,1964458,2016-09-21,actif,867470,8,Fonds VOL-0014645,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6357195,2860737,1080723,5000,85000,35000,5000,1271439,508575,2860737,1144295,635719,429110,508575,N2,N2,False,False,6,0.0,1,146267,96949,0,2,2,0,0,0,0,0,0,0,0,0,0
13187,14658,2018-09-04,actif,1279613,2018-09-04,actif,875390,10,Fonds VOL-0014646,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,6365386,2928077,1145769,6000,86000,36000,6000,1273077,509230,2864423,1145769,636538,439211,509230,N3,N2,False,False,7,0.0,1,136557,126130,0,1,1,0,0,0,0,0,0,0,0,0,0
13188,14659,2016-01-21,actif,1701646,2016-01-21,actif,883310,10,Fonds VOL-0014647,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,6373577,2995581,1210979,7000,87000,37000,7000,1274715,509886,2868109,1147243,637357,449337,509886,N3,N1,False,False,8,0.0,1,131861,86151,0,1,1,0,0,0,0,134117,0,0,0,0,0
13189,14660,2018-03-26,actif,1317792,2018-03-26,actif,891230,12,Fonds VOL-0014648,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,6381768,3063248,1276353,8000,88000,38000,8000,1276353,510541,2871795,1148718,638176,459487,510541,N1,N1,False,False,1,0.0,1,79286,94757,0,1,1,0,0,0,0,0,0,0,0,0,0
13190,14661,2017-09-24,actif,991387,2017-09-24,actif,899150,12,Fonds VOL-0014649,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,6389959,3131079,1341891,9000,89000,39000,9000,1277991,511196,2875481,1150192,638995,469661,511196,N1,N1,False,False,2,0.0,1,87902,114142,0,1,1,0,0,0,0,0,0,0,0,0,0
13191,14662,2016-07-26,actif,1877367,2016-07-26,actif,907070,8,Fonds VOL-0014650,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,6398150,3199075,767778,10000,90000,40000,10000,1279630,511852,2879167,1151667,639815,479861,511852,N3,N1,False,False,3,0.0,1,70426,102365,0,1,1,0,0,0,0,100354,0,0,0,0,0
13192,14663,2017-09-02,actif,1036902,2017-09-02,actif,914990,12,Fonds VOL-0014651,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,406341,207233,52824,11000,91000,41000,11000,81268,32507,182853,73141,40634,31084,32507,N1,N2,False,False,4,0.0,1,145908,78330,0,1,1,0,0,0,0,0,0,0,0,0,0
13193,14664,2019-05-27,actif,924908,2019-05-27,actif,922910,10,Fonds VOL-0014652,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,414532,215556,58034,12000,92000,42000,12000,82906,33162,186539,74615,41453,32333,33162,N2,N1,False,True,5,0.0,1,47428,58805,0,0,0,0,0,0,0,0,0,0,0,0,0
13194,14665,2020-09-17,actif,1184351,2020-09-17,actif,930830,8,Fonds VOL-0014653,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,422723,224043,63408,13000,93000,43000,13000,84544,33817,190225,76090,42272,33606,33817,N2,N1,False,False,6,0.0,1,118887,145127,0,3,3,0,0,0,0,124571,0,0,0,0,0
13195,14666,2019-06-10,actif,1908335,2019-06-10,actif,938750,8,Fonds VOL-0014654,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,430914,232693,68946,14000,94000,44000,14000,86182,34473,193911,77564,43091,34903,34473,N2,N1,False,False,7,0.0,1,165980,155553,0,1,1,0,0,0,0,0,0,0,0,0,0
13196,14667,2018-01-12,actif,2031423,2018-01-12,actif,946670,12,Fonds VOL-0014655,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,439105,241507,74647,15000,95000,45000,15000,87821,35128,197597,79038,43910,36226,35128,N1,N2,False,False,8,0.0,1,100105,89678,0,2,2,0,0,0,0,0,0,0,0,0,0
13197,14668,2017-11-22,actif,1544501,2017-11-22,actif,954590,10,Fonds VOL-0014656,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,447296,250485,80513,16000,96000,46000,16000,89459,35783,201283,80513,44729,37572,35783,N1,N2,False,False,1,0.0,1,141262,94169,0,1,1,0,0,0,0,0,0,0,0,0,0
13198,14669,2016-05-31,actif,1976955,2016-05-31,actif,962510,10,Fonds VOL-0014657,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,455487,259627,86542,17000,97000,47000,17000,91097,36438,204969,81987,45548,38944,36438,N2,N1,False,False,2,0.0,1,105631,131871,0,1,1,0,0,0,0,96470,0,0,0,0,0
13199,14670,2016-06-04,actif,1996466,2016-06-04,actif,970430,10,Fonds VOL-0014658,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,463678,268933,92735,18000,98000,48000,18000,92735,37094,208655,83462,46367,40339,37094,N2,N1,False,False,3,0.0,1,71382,97622,0,1,1,0,0,0,0,0,0,0,0,0,0
13200,14671,2019-01-30,actif,1433322,2019-01-30,actif,978350,10,Fonds VOL-0014659,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,471869,278402,99092,19000,99000,49000,19000,94373,37749,212341,84936,47186,41760,37749,N3,N1,False,False,4,0.0,1,64029,94016,0,0,0,0,0,0,0,0,0,0,0,0,0
13201,14672,2016-07-23,actif,1724058,2016-07-23,actif,986270,12,Fonds VOL-0014660,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,480060,192024,57607,20000,100000,50000,20000,96012,38404,216027,86410,48006,28803,38404,N2,N2,False,False,5,0.0,1,88372,77945,0,0,0,0,0,0,0,137606,0,0,0,0,0
13202,14673,2020-11-06,actif,1712864,2020-11-06,actif,994190,12,Fonds VOL-0014661,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,488251,200182,63472,21000,101000,51000,21000,97650,39060,219712,87885,48825,30027,39060,N1,N1,False,True,6,0.0,1,107063,119335,11,0,0,0,0,0,0,0,0,0,0,0,0
13203,14674,2016-07-15,actif,1363949,2016-07-15,actif,1002110,10,Fonds VOL-0014662,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,496442,208505,69501,22000,102000,52000,22000,99288,39715,223398,89359,49644,31275,39715,N3,N1,False,False,7,0.0,1,137218,126791,0,1,1,0,0,0,0,0,0,0,0,0,0
13204,14675,2020-08-07,actif,1289006,2020-08-07,actif,1010030,10,Fonds VOL-0014663,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,504633,216992,75694,23000,103000,53000,23000,100926,40370,227084,90833,50463,32548,40370,N1,N2,False,False,8,0.0,1,102399,97873,0,1,1,0,0,0,0,104073,0,0,0,0,0
13205,14676,2016-08-08,actif,2076890,2016-08-08,actif,1017950,10,Fonds VOL-0014664,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,512824,225642,82051,24000,104000,54000,24000,102564,41025,230770,92308,51282,33846,41025,N2,N1,False,False,1,0.0,1,76728,75669,0,1,1,0,0,0,0,0,0,0,0,0,0
13206,14677,2020-04-04,actif,1488451,2020-04-04,actif,1025870,8,Fonds VOL-0014665,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,521015,234456,88572,25000,105000,55000,25000,104203,41681,234456,93782,52101,35168,41681,N1,N1,False,False,2,0.0,1,108265,97838,0,0,0,0,0,0,0,0,0,0,0,0,0
13207,14678,2016-05-13,actif,1684019,2016-05-13,actif,1033790,10,Fonds VOL-0014666,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,529206,243434,95257,26000,106000,56000,26000,105841,42336,238142,95257,52920,36515,42336,N2,N1,False,False,3,0.0,1,73555,99795,0,1,1,0,0,0,0,0,0,0,0,0,0
13208,14679,2020-10-02,actif,2070729,2020-10-02,actif,1041710,12,Fonds VOL-0014667,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,537397,252576,102105,27000,107000,57000,27000,107479,42991,241828,96731,53739,37886,42991,N1,N1,False,False,4,0.0,1,122030,83469,5,2,2,0,0,0,0,135749,0,0,0,0,0
13209,14680,2019-12-02,actif,2019006,2019-12-02,actif,1049630,10,Fonds VOL-0014668,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,545588,261882,109117,28000,108000,58000,28000,109117,43647,245514,98205,54558,39282,43647,N1,N1,False,False,5,0.0,1,45843,72083,5,0,0,0,0,0,0,0,0,0,0,0,0
13210,14681,2020-09-10,actif,1640729,2020-09-10,actif,1057550,10,Fonds VOL-0014669,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,553779,271351,116293,29000,109000,59000,29000,110755,44302,249200,99680,55377,40702,44302,N3,N2,False,False,6,0.0,1,107854,134094,0,0,0,0,0,0,0,0,0,0,0,0,0
13211,14682,2021-12-18,actif,978395,2021-12-18,actif,1065470,8,Fonds VOL-0014670,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,561970,280985,67436,0,110000,60000,30000,112394,44957,252886,101154,56197,42147,44957,N1,N2,False,True,7,0.0,1,118537,144777,0,0,0,0,0,0,0,118259,0,0,0,0,0
13212,14683,2022-04-09,actif,889788,2022-04-09,actif,1073390,8,Fonds VOL-0014671,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,570161,290782,74120,1000,111000,61000,31000,114032,45612,256572,102628,57016,43617,45612,N2,N2,False,False,8,0.0,1,70805,104132,0,1,1,0,0,0,0,0,0,0,0,0,0
13213,14684,2024-12-11,actif,788228,2024-12-11,actif,1081310,8,Fonds VOL-0014672,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,578352,300743,80969,2000,112000,62000,32000,115670,46268,260258,104103,57835,45111,46268,N3,N2,False,False,1,0.0,1,177004,129910,0,0,0,0,0,0,0,0,0,0,0,0,0
13214,14685,2025-03-26,actif,960228,2025-03-26,actif,1089230,10,Fonds VOL-0014673,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,586543,310867,87981,3000,113000,63000,33000,117308,46923,263944,105577,58654,46630,46923,N2,N2,False,False,2,0.0,1,79733,96247,0,1,2,0,8,0,0,115431,1,0,0,0,0
13215,14686,2020-10-30,actif,946645,2020-10-30,actif,1097150,12,Fonds VOL-0014674,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,594734,321156,95157,4000,114000,64000,34000,118946,47578,267630,107052,59473,48173,47578,N3,N2,False,False,3,0.0,1,56026,82266,0,0,0,0,0,0,0,0,0,0,0,0,0
13216,14687,2022-10-13,actif,804987,2022-10-13,actif,1105070,10,Fonds VOL-0014675,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,602925,331608,102497,5000,115000,65000,35000,120585,48234,271316,108526,60292,49741,48234,N1,N2,False,False,4,0.0,1,116886,106459,0,0,0,0,0,0,0,0,0,0,0,0,0
13217,14688,2026-02-05,actif,904776,2026-02-05,actif,1112990,8,Fonds VOL-0014676,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,611116,342224,110000,6000,116000,66000,36000,122223,48889,275002,110000,61111,51333,48889,N1,N2,False,False,5,0.0,1,97204,137129,6,0,1,0,16,0,0,0,0,0,0,0,0
13218,14689,2026-01-22,actif,862565,2026-01-22,actif,1120910,10,Fonds VOL-0014677,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,619307,353004,117668,7000,117000,67000,37000,123861,49544,278688,111475,61930,52950,49544,N1,N2,False,False,6,0.0,1,90786,80359,0,1,2,0,16,0,0,115481,20,0,0,0,0
13219,14690,2026-01-28,actif,1042310,2026-01-28,actif,1128830,10,Fonds VOL-0014678,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,627498,363948,125499,8000,118000,68000,38000,125499,50199,282374,112949,62749,54592,50199,N1,N1,False,False,7,0.0,1,119098,108671,17,0,0,0,0,0,0,0,0,0,0,0,0
13220,14691,2020-09-04,actif,865149,2020-09-04,actif,1136750,10,Fonds VOL-0014679,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,635689,375056,133494,9000,119000,69000,39000,127137,50855,286060,114424,63568,56258,50855,N2,N2,False,True,8,0.0,1,54144,80384,0,0,0,0,0,0,0,0,0,0,0,0,0
13221,14692,2022-01-01,actif,1049357,2022-01-01,actif,1144670,12,Fonds VOL-0014680,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,643880,257552,77265,10000,120000,70000,0,128776,51510,289746,115898,64388,38632,51510,N1,N2,False,False,1,0.0,1,59134,70795,0,0,0,0,0,0,0,66378,0,0,0,0,0
13222,14693,2025-10-31,actif,947263,2025-10-31,actif,1152590,12,Fonds VOL-0014681,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,652071,267349,84769,11000,121000,71000,1000,130414,52165,293431,117372,65207,40102,52165,N1,N1,False,False,2,0.0,1,50269,60125,3,0,1,0,8,0,0,0,0,0,0,0,0
